area,perimeter,circularity,aspect_ratio,extent,solidity,eccentricity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,mean_H,mean_S,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
100945.5,1211.9280593395233,0.8636606767340693,1.0612244897959184,0.8085212892064204,0.9850071232021232,0.47639774704918175,0.7931633097649287,3.428469196479262,4.586787797713957,6.6992090182266875,12.446752556908365,8.429073275586646,12.551112069845555,215.3742818003528,117.5411899200741,47.81355882092067,12.460574165508676,201.33112576254817,63.24778287006726,0.9645630428150135,0.028694461181418145,0.2850994275652859
98627.0,1170.4549660682678,0.904682667480731,1.0342857142857143,0.778429360694554,0.9949459284964894,0.3490555727213815,0.7970984992214691,3.9663746404578033,6.164320450937551,8.923705936480172,-17.36873974979573,11.332386680656544,-16.47117184907527,205.3761715006305,118.6353896595208,47.10376796973518,13.394421185372005,198.68367213114755,62.0621171730327,0.9655458605503578,0.021921369512126056,0.20981285521583126
39221.0,782.7838305234909,0.8043495704897625,1.0265486725663717,0.7480355508086665,0.9655469528932435,0.37156520132322374,0.7950959907003745,3.6355083540629645,5.989842927523475,9.413185018462096,17.24577481783132,-11.230983648118942,17.286566011068594,191.71696110395027,135.95933479920134,68.01112037809285,16.07496145778047,167.49131852301159,45.596344152181715,0.9771484278381123,0.023968628351029676,0.26238203661201526
11063.0,435.50461399555206,0.7329886592655275,1.2136752136752136,0.6658841940532081,0.9510832187070152,0.5819280558147903,0.7720653048039599,2.9232441781363514,3.4019121913726704,4.620385155346975,8.65802706343407,6.170945305355753,-9.101455446532182,184.34334458859072,112.01723831526569,62.32646170250578,16.767460458503646,165.74524613470768,159.16864330637915,0.9484521457773377,0.018960007192248253,0.19730082481217848
41873.0,780.3818109035492,0.8640316763665729,0.852589641434263,0.7795546784823324,0.985989450880663,0.49271298390407203,0.7911365154271895,3.273729847485651,4.23325619284244,6.34314230685235,11.631876491988942,7.98592330646707,-12.93583550282754,220.4585189045769,132.02020752392684,55.82637638586184,14.010660475694117,192.08267791149436,86.1837637494022,0.917464724695686,0.023943988651503805,0.17854004725052403
111336.5,1243.6681681871414,0.9045621081272334,1.0241935483870968,0.7855424321959755,0.9942933945371979,0.21774762951627674,0.7978105912644571,4.856512229348639,5.999224058394455,9.565266338370014,-17.358481874052192,-12.105418031302646,18.001240780611198,220.34459362820468,144.35937891085925,46.79181714163121,16.855240104408768,202.55632531197483,64.01887216557877,0.9422981242854305,0.028742237599139988,0.2438002276618761
46771.0,845.4945096969604,0.8221762664596703,1.1008403361344539,0.7500641477965232,0.9688451579492491,0.47834418817802865,0.7925701021559218,3.5875568058061407,4.658921578548552,6.610629914318124,12.245980903648633,8.52469822992158,13.534144744068836,197.99036870465443,132.91722177436463,43.06799185370614,17.004136789851074,203.51347108489966,105.34216589861752,0.9663605557044199,0.015876886616561947,0.15048118153045256
69451.0,1179.6610332727432,0.6271535709389414,1.1399317406143346,0.7096830230324335,0.9225078036793518,0.3935630989450114,0.7831138700386099,4.2508626672372944,3.710313003248988,5.417814215526607,-9.98258329228892,-7.551550776250233,-11.226369153972692,177.96571436738077,130.07400208657873,50.49994997927713,22.278572551485617,183.70980834917324,109.72030187809656,0.9725983250347835,0.015589138982427992,0.18193748727626072
82982.0,1125.8864285945892,0.8226300946548101,1.090032154340836,0.787088941372867,0.9716122309191924,0.24309607509138786,0.7955087086149669,4.115410147654367,4.676715996715463,7.063783764276515,12.969158496626621,9.197345439319408,13.346929293985662,201.3040878920758,118.64335178395994,49.01407758847915,14.041621738192799,196.25082069345603,121.5939072783585,0.9485431352936267,0.017971803188531643,0.15098852332618456
105575.5,1307.6681708097458,0.7758502510664682,1.0698324022346368,0.7699833715010866,0.9705057729077805,0.37751319332480937,0.7935313015395807,5.64805054197543,4.099664787833859,6.719941159788839,-12.401819492704947,-9.547311840788108,-12.202791618870542,215.75515126390863,142.42303959901636,55.552322897332736,16.544465276665505,191.85468112569365,106.0996866096866,0.950720138493893,0.025711131342813796,0.2293212245891993
74037.5,1053.3595144748688,0.83851022895512,1.1720430107526882,0.8115210504970789,0.9719523722004884,0.5326573121806358,0.7855629576802224,3.073868994746527,4.22484959418539,5.777361768208796,-10.780542698037932,-7.348977208476919,11.789346337042655,206.3997315075849,113.43118539401262,50.48303127936636,12.10899449590549,194.59570412135858,70.27280497069677,0.9648198754267782,0.020623545454282452,0.19660962055788106
19973.5,526.4579325914383,0.9056005758791281,0.9875776397515528,0.7802453220828939,0.9911177273291155,0.17120361331723777,0.7979519260600225,5.256572484552665,5.857731451683231,9.588568014398463,-17.451565650935315,-12.24501464665135,17.473451041325617,218.24377444427944,127.91360958463291,50.76889945046785,13.786276548343979,196.9532155057181,49.90415542902808,0.9565886350509654,0.02940201271354834,0.25500178276204144
18462.5,584.3746716976166,0.6793875810760551,1.3484848484848484,0.7857720463057541,0.9440353837500639,0.7068129079644225,0.7639297081615608,2.4856441647830128,3.9830052827135867,5.1740873846185504,10.152512776097634,6.765009860630001,9.790126687676963,216.4996795556505,114.49177526169622,63.34976500747703,9.886509292886135,181.98894466994233,75.09945533769064,0.9272235529802019,0.032288186261499444,0.28798974528180604
117015.0,1346.8569900989532,0.8106034201578959,1.1564245810055866,0.7895109707715975,0.9811838100269162,0.5122562758874005,0.7923016818581823,3.2076873883774204,5.2085331411826905,7.4186133491103545,13.757207314551476,9.04841928642966,-14.21380409634126,206.55040941440558,116.39997619189333,46.27063865246116,13.09425459368915,201.49142483015464,114.16022705835948,0.9356572057187688,0.023520747701737597,0.22825542437963703
98091.0,1248.0874361991882,0.7913142803221711,1.0433526011560694,0.7853185595567868,0.9757240267975709,0.26806368899248056,0.7969601294217308,4.413568370200912,5.0025249974694725,7.706423205839861,-14.873659410042581,-10.48345761312334,-14.066102355768667,201.57043360131388,120.47479191800403,27.030576141282857,16.074422895609242,224.0698202536522,75.4813394110824,0.9597833128544042,0.02346288640309666,0.22614601760970537
32199.5,685.9970355033875,0.8598338017798038,1.0301507537688441,0.7893001593332516,0.9763193402161884,0.2719794351349901,0.7960287092935714,4.741199143919864,4.912825308956595,6.999165118640438,-13.077471171999605,9.428921442687665,-13.138097442913972,216.83427709731026,137.10869699021356,51.40819843663445,15.634363267064687,197.22748815165875,131.18851644941032,0.9112249914935777,0.021492497425469256,0.20034702830116727
18062.5,562.3157967329025,0.7178391758272519,1.2428571428571429,0.7414819376026273,0.9462503601644969,0.7033152191515845,0.7631411808036148,2.4527513713234614,4.108074988812162,5.325434273453337,-10.763121891551487,-6.883182015383014,10.050184661157928,213.18194232029714,111.79451605855363,60.81953244483286,9.888682543150535,184.1688879178501,93.39325594250968,0.9167425580792773,0.02886509191301064,0.23775592359019146
33484.0,697.5878732204437,0.8646679323484765,0.8691588785046729,0.8412219877399256,0.9884283858779077,0.36822777433838105,0.7877872144618424,3.3421988801966585,3.832212285574767,5.76009467323853,-10.608876466637174,-7.593044368267001,-10.889798535411245,216.87496671499156,132.12083197727745,43.54590372496228,15.331607444007219,207.06272374922335,67.83432414579956,0.9715715837929021,0.020626979625372122,0.21569521358506946
86217.5,1252.295590043068,0.6908624482490232,1.249211356466877,0.6868169072427748,0.9473930003845943,0.5852330084365904,0.7871852458267965,3.05868013885943,4.390721288730843,5.761464699264362,10.96393287132273,7.380024940040851,-11.015235664604457,206.95800576368876,139.32659365994235,43.971734870317,18.060322766570604,204.33902017291064,133.76284506976853,0.9477595673043863,0.02250915195426137,0.2437532792530464
32196.0,705.4112485647202,0.8130682855513014,1.0288461538461537,0.7233105679367362,0.9613472477269673,0.557144788961237,0.7886760099239085,3.3270150147543136,4.030957225792201,6.078439226660986,-11.18789342434974,-7.759120615065666,-11.459101852697328,216.71255384615384,123.58384615384615,64.48024615384615,11.263538461538461,178.77615384615385,275.39671011793916,0.8801557091334093,0.03514533410935167,0.3178837995762808
81591.5,1100.330078959465,0.846854522498976,1.0576923076923077,0.7924582362082362,0.9816168287826563,0.24982847279968834,0.7963113076480064,4.479644603084389,4.68543634595745,7.229249454428661,-13.186610125076262,-9.49306387922881,15.230129129277634,199.6819106805581,117.43971242307927,47.73913361359897,13.955998294035215,197.94336196917078,340.2450619555883,0.8745484979382975,0.01717302630983442,0.1535012403266225
66750.0,969.1168744564056,0.8931179598328354,0.9537953795379538,0.762273459179828,0.9921003544808008,0.3368067308792171,0.7968826102030362,3.9755502061329704,5.201130487426218,7.800856814332788,14.61325101686138,10.214167895491894,14.360970197938938,201.12075460460684,122.30863149744644,52.976593558761785,13.912404520480637,191.8512231801194,117.65170153542246,0.957221221826829,0.015986185807861947,0.14692590776740005
17981.0,503.7300100326538,0.8904879665240922,0.987012987012987,0.7681561859193438,0.9888635301234636,0.24442208163851373,0.7976570874037546,4.73793463064012,5.7815356510766,10.379597913324039,18.661222109247113,12.75583209878452,18.56970852916037,208.2747156124636,140.1328790459966,47.622740012089906,17.326812111886575,200.77584217178656,124.19279542138929,0.9585909558204585,0.01740115377348773,0.17692652682336138
127027.0,1543.3624784946442,0.6701469265126828,1.6137931034482758,0.9359490126731506,0.9648621755675906,0.8010095845578509,0.7240110367512286,2.1063566100080537,4.6182814553534755,5.828227918738129,11.09616409205388,-8.196869622247851,-11.416753756189921,214.03243226321473,166.93581636326638,115.18581245010722,12.63141171130277,133.03933507599353,99.23192647845659,0.9883273601293476,0.2919642983835472,0.41943811185981533
104237.0,1314.1950865983963,0.758424037979454,1.2682926829268293,0.7639320473733584,0.9748563251983858,0.6917429310702466,0.7684343488993229,2.5041221876274458,3.997408789094854,5.22311838941317,9.836988714156764,6.476097297582492,10.725002861510129,187.4199658393687,112.97336806648919,36.98720407637477,20.161595053387913,209.00357827841867,62.98250100955715,0.9763579898783529,0.02484317906235419,0.26904464028822506
101226.0,1377.6509319543839,0.670229530653782,1.2042042042042043,0.7580598054413515,0.9263417982155113,0.6636751611393722,0.7577481532466283,2.5041248081495313,4.056540818001079,5.040367173814137,-9.678578995505095,-6.398887694585372,-9.82399738173011,185.21709750923236,119.22757719808283,47.61642570912234,18.8656596212776,196.22400212147403,134.35970308156385,0.952728543907882,0.016197555676111506,0.1624400865147167
36146.5,715.452877998352,0.887389009729885,1.0138888888888888,0.7641319972940978,0.9920545614227687,0.2932990721997331,0.7974862732165859,4.2699229305145865,5.658419165632105,8.92684777464965,16.629985984487973,11.666230218473325,-16.2550286067403,222.7861022714803,146.4361626248217,45.82519477669264,16.988039065071877,204.64814001975202,111.98295739348373,0.9320789018933459,0.024031141298911294,0.185364358559553
82372.5,1112.0458056926727,0.8370410521144063,1.0124610591900312,0.7895758447160316,0.9818815746342044,0.1204735730991136,0.7974196845897408,5.602846885050949,4.969039889858523,8.258415438637492,-15.317933182006296,-11.25449256559293,14.90197380038707,215.93544221299604,128.2383170802356,64.32417688519843,12.58052524862412,181.5214830549387,99.45493530859385,0.9480291154645208,0.020741357957748285,0.18903222144959925
56577.5,973.3351323604584,0.7504621935516764,0.9233576642335767,0.8161550445745939,0.9593553145851172,0.4314794912417761,0.7897950730873244,3.644423983746538,4.489684665990303,5.991161069770408,-11.231619408749216,-7.831275846966673,13.125041511926446,217.94728255148942,126.04366513455668,63.78211290831901,13.48486018034455,182.58850566646782,64.32322802538737,0.9666791216036279,0.028494314286551026,0.2639645807342227
44858.0,796.8670927286148,0.8877240489314758,0.9748953974895398,0.8055380968628225,0.9874526723606586,0.228982093310505,0.7970872443998301,4.62805133709381,5.226841403737463,7.753466371007176,-16.76260130603753,-10.442460764921135,-14.24362224810978,141.64158039111584,133.98758959384125,49.342558180691974,28.70117688700115,175.949960180515,138.46941786640434,0.9530557372835734,0.017339915117289557,0.18037571854416645
36080.5,714.4823155403137,0.8881768385120727,0.9953703703703703,0.77692721791559,0.9899443026860921,0.28952823542017514,0.7974910978853661,4.289948314025463,5.615744699519067,8.796235312278174,16.471758889035158,11.775568243977801,-16.028768957023857,221.9450917885017,146.1496647246345,45.928025722765746,16.90884357480488,203.7683851819281,313.7494569757728,0.8126465399811615,0.023269653240337397,0.18386888005833632
32608.5,677.0264743566513,0.893983251286266,0.9565217391304348,0.7956009369052848,0.9879268034053382,0.18345934272031827,0.7972903773008688,4.675363396867805,5.07088603546792,7.939714040449806,-14.664771245445726,-10.785189334604135,-14.543109520817431,222.6943557946567,133.9891188717668,50.391447068478165,14.663536062733655,199.03984681316678,98.19993861264581,0.9142218411146695,0.02187734764221501,0.17492664583533854
37977.5,742.7422022819519,0.8650874952051629,1.0188679245283019,0.8293479210342418,0.98415351525046,0.2204825587465906,0.7966189760934195,4.998809614893533,5.144580981024173,8.693657365214282,-15.691722692493181,11.193290748186145,-15.870766694341846,214.2308194324797,128.4195055733939,42.567024303652076,14.955543373273814,207.5909885921633,81.19458102035424,0.9678848847951187,0.020219696165643817,0.21615859476575228
19418.0,600.1320306062698,0.6775178585187156,1.3984962406015038,0.7849462365591398,0.9459505541346973,0.7510146871229715,0.7592577123887323,2.430484807482301,5.119890191205819,6.047411640762902,-12.360766618342018,7.271178722628389,11.638736121460308,213.1550182852499,112.1058512799675,61.48913043478261,9.862454286875254,183.3908472165786,63.554624871531345,0.9471260251801535,0.030008473597391717,0.25724176728104703
42702.5,808.7665920257568,0.8203832006536327,1.12,0.7531305114638448,0.9734982332155477,0.5521253982754922,0.7855663786384863,2.8910802005579237,4.584808741762661,6.422427728241635,12.010085630023742,7.950290824191923,-12.17284728206482,227.27315169674586,138.5139943790212,64.77123545397534,13.69909181706269,183.90602280909576,41.31363444491346,0.9624916318880068,0.03528643168673119,0.3183942610262576
48950.0,1058.915861606598,0.54857959910253,0.9257950530035336,0.6601839613735063,0.8488758248142271,0.5417062281395417,0.7521379325438701,2.7733475821307567,3.2072945576650294,4.2899763918581115,-9.450733601353106,-6.821309515637002,8.038937580689804,214.9109365827986,127.3518207396312,46.37283160941643,14.46580167196324,202.82227799931178,354.11970567852916,0.8628824482612366,0.019556146350653864,0.17937186229435204
106887.5,1344.4722130298615,0.743075806946884,1.0441988950276244,0.7811358122131603,0.9681268765878821,0.6242486562814415,0.7783906851207759,2.790251503941537,4.272942993423111,5.729958634835023,10.827964782675775,7.1251382812200665,10.953890173525311,192.00343316493147,136.71251663084638,52.46728258948093,23.155320475246786,185.61111266177278,143.38512410648954,0.9472924340955643,0.021788231427109568,0.2070030713440342
79373.5,1233.7026611566544,0.6553365523610365,0.9613095238095238,0.7313642562288073,0.937755487819286,0.39336159857784975,0.7932286557352322,5.536366070247196,4.210858672083782,7.017299112006818,12.639577769608264,9.919328213768733,13.34694142567928,203.8899858603301,125.73505011449379,43.250685085776496,16.973122114193476,201.9946694695747,102.1803084223013,0.9573196011060026,0.020541883468906612,0.19232882495061102
71273.5,1019.6194018125534,0.8615128674251625,1.1992619926199262,0.809236446210616,0.9883722542711338,0.5180348267542775,0.791071743095204,3.121723681912037,5.254826781181081,7.2879506338936695,14.433993780093786,9.614374145482929,-13.563241834014672,206.00363930448847,121.56715980869251,50.407392947278886,14.215457980674039,195.9821799573323,69.57506124862718,0.967279369644115,0.02057309270656986,0.21704032984351443
