area,perimeter,circularity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
30522.5,1178.1736606359482,0.2763193812135837,0.6517849082001701,1.9644940024799593,2.346382087874502,3.128853896454637,5.915136876207906,4.231988906728116,-6.21511899109131,116.24566121430553,109.84593845300805,88.85042971998891,595.5568780637253,0.9196085524926613,0.44230474749810594,0.5154216750606834
7229.0,861.8965293169022,0.12228630567774497,0.3097259615858159,0.8730926671770084,2.4069434066661994,1.7038177426686258,3.7605082828983414,2.14363460070379,4.869600189346983,102.88457841852338,100.581127129751,80.58593272171254,315.48478860294114,0.9029938954289314,0.817638631612139,0.8441554913584881
5798.5,712.8355672359467,0.1433992248567214,0.01794257185056095,0.08537731788228017,0.3273071023577212,0.4143061523945409,0.7851633402809245,0.4596753717875668,2.601609493273047,81.60483925779923,80.78474818187998,69.55712635084619,238.20926776960786,0.9164314390161997,0.7691889692040587,0.8079253190847975
14469.5,1061.1097325086594,0.1614889431525607,0.58944754141474,1.621754408677694,2.4136020698933747,3.075080995123584,5.832358674175339,3.940037745901878,6.438333186025701,107.06297966231773,97.00930544896393,89.61022640061397,410.885186887255,0.9200816475181891,0.6737476849545874,0.7173932930424882
54151.5,1540.149274945259,0.2868763348404158,0.7144632073314038,3.2745106358901137,3.58803995013659,4.010351440709138,8.07410756442972,-6.065041480900821,7.885674132072458,46.61380571111214,94.75693062433471,77.30763178599528,118.78380821078431,0.9654016717952972,0.3403250619238981,0.7284602960722956
38001.5,2080.2224303483963,0.11035475569878643,0.49835870337701343,2.4356265428299833,2.9478001530319706,2.7193546643029713,-5.863599576301625,-4.106924841209848,-5.612281703115968,55.27067414265224,88.57613769722259,64.43627591602556,178.24129901960788,0.9466809125482293,0.4112659369204181,0.717255881543164
33818.0,2086.808216691017,0.09758716638822679,0.47692846049524756,2.1095681914382545,2.225078580014906,2.5476159127135776,-5.024527389543362,-3.603155350038872,5.167572562627475,64.27250050176335,87.75691716604067,67.47982911374258,127.68428308823529,0.9666979512668349,0.4653579100337105,0.7155428491883321
53101.0,1520.440686225891,0.2886513537576407,0.7352296131993713,2.8338280333822645,3.405374239847232,4.426517057580928,-8.441559105430562,-5.871682189849096,-8.560478085599213,50.80779715907926,98.64275319244881,80.79894234119745,204.89932598039218,0.9389422738127658,0.2544016597729439,0.6673648918232552
46719.0,2201.2102390527725,0.12116588360592517,0.59773319766544,3.720678815067314,3.7530487121965024,4.354889057427111,-8.739099063022815,7.710009300479348,-8.462402722787324,21.293687347602276,111.20694829418753,90.38542817247776,154.27326899509802,0.9519064984298047,0.2806385534703773,0.7780176985603404
39581.0,1200.8427064418793,0.3449247649762611,0.666538955740655,2.3420124107603586,2.5060524945953953,3.6069062222910446,-6.831445987043255,-4.790137980362867,-6.797667459811395,22.23834294015652,144.23574206851305,170.01211396972678,195.13815870098043,0.9687970466928627,0.35148251999103153,0.7833225539931631
